bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,idade_imovel,foi_reformado,lat,long,zipcode,price
4.0,2.75,3680,5000,2.0,0,3,3,9,2480.0,1200,3200,5000,78,0,47.6599,-122.269,98105,1600000.0
4.0,2.5,5760,32033,2.0,0,4,4,12,4390.0,1370,3420,28475,20,0,47.7288,-122.37,98177,2880500.0
3.0,1.0,1220,13000,1.0,0,0,4,7,1220.0,0,1510,12600,59,0,47.7608,-122.353,98133,300000.0
4.0,2.75,2950,4560,2.0,0,0,5,7,1810.0,1140,2000,4560,102,0,47.6525,-122.333,98103,1045000.0
3.0,1.5,1340,1110,2.0,0,0,3,7,1040.0,300,1220,1110,15,0,47.698,-122.366,98117,360000.0
4.0,2.25,2870,5453,2.0,0,1,4,8,2220.0,650,1660,4800,88,0,47.5129,-122.388,98146,665900.0
4.0,1.0,2590,18224,1.5,0,0,4,7,2000.0,590,1800,7080,103,0,47.5318,-122.286,98118,470000.0
4.0,1.75,2090,8164,1.0,0,0,4,8,1070.0,1020,1310,7975,51,0,47.6715,-122.155,98052,581000.0
5.5,3.5,3000,8401,1.0,0,0,3,8,1500.0,1500,1400,8403,35,0,47.7226,-122.299,98125,527000.0
4.0,1.75,1730,7245,1.0,0,0,4,7,880.0,850,1550,7245,60,0,47.5995,-122.144,98007,423000.0
4.0,3.5,2850,4416,1.5,0,0,3,7,2040.0,810,1860,4416,88,0,47.6835,-122.342,98103,875000.0
3.0,1.0,1020,6903,1.0,0,0,3,7,1020.0,0,1440,6678,63,0,47.571,-122.392,98116,410000.0
3.0,2.5,2200,6005,2.0,0,0,3,9,2200.0,0,2320,6098,18,0,47.7408,-122.169,98072,606000.0
3.0,2.5,3240,60840,2.0,0,0,3,7,3240.0,0,2570,204732,18,0,47.5192,-121.764,98045,654000.0
3.0,0.75,490,38500,1.5,0,0,4,5,490.0,0,800,18297,55,0,47.7112,-121.315,98014,150000.0
3.0,2.5,2990,6771,1.0,0,0,3,7,1550.0,1440,1800,6771,11,0,47.5237,-122.353,98106,373000.0
5.0,2.0,2450,9488,1.0,0,0,4,7,1240.0,1210,1310,5693,114,1,47.7056,-122.34,98133,550000.0
3.0,2.5,1900,7604,2.0,0,0,3,8,1900.0,0,1980,9583,24,0,47.7002,-122.188,98033,512500.0
4.0,2.5,2640,7388,2.0,0,0,3,7,2640.0,0,2640,6383,12,0,47.3505,-122.027,98038,360000.0
3.0,2.0,1340,1480,3.0,0,0,3,8,1340.0,0,1340,1321,17,0,47.6904,-122.393,98117,369000.0
4.0,2.5,3220,5262,2.0,0,0,3,9,3220.0,0,3220,4921,11,0,47.6878,-122.162,98033,825000.0
3.0,2.0,930,11475,1.0,0,0,3,7,930.0,0,1280,11250,36,0,47.4644,-121.745,98045,255000.0
4.0,2.5,3240,10800,1.0,0,0,3,10,2260.0,980,3490,10800,68,0,47.6709,-122.262,98105,1285000.0
5.0,2.5,2630,8470,1.5,0,0,4,8,2630.0,0,1780,8575,46,0,47.2863,-122.196,98002,270000.0
3.0,2.5,1730,4924,2.0,0,0,3,8,1730.0,0,1610,4313,18,0,47.5672,-122.005,98029,480680.0
4.0,1.75,2120,7725,1.0,0,0,3,8,1220.0,900,2160,7725,50,0,47.6003,-122.144,98007,525000.0
3.0,1.0,880,9238,1.5,0,0,5,6,880.0,0,1170,9238,68,0,47.7494,-122.319,98155,291500.0
4.0,2.0,1800,13551,1.0,0,0,4,7,1800.0,0,1730,13551,40,0,47.4721,-122.128,98059,305000.0
3.0,1.75,1600,7500,1.0,0,0,3,7,1600.0,0,1620,7461,17,0,47.2831,-122.199,98002,285000.0
3.0,2.5,3280,29111,2.0,1,3,3,11,3280.0,0,3530,21074,89,0,47.6699,-122.416,98199,1875000.0
5.0,1.75,3290,8000,1.0,0,0,3,7,1790.0,1500,2380,7000,47,0,47.3733,-122.214,98030,329500.0
4.0,2.25,2890,18226,3.0,1,4,3,10,2890.0,0,2870,11151,30,0,47.5169,-122.209,98056,1570000.0
3.0,2.5,1730,7202,1.0,0,0,3,7,1330.0,400,2100,8125,23,0,47.4099,-122.329,98198,379260.0
3.0,2.5,1590,3411,2.0,0,0,3,7,1590.0,0,1590,3411,14,0,47.5303,-121.878,98065,356000.0
4.0,1.75,1710,8947,1.0,0,0,4,7,1710.0,0,1360,10133,58,0,47.5947,-122.135,98007,571900.0
3.0,1.75,1995,18360,2.0,0,0,3,7,1995.0,0,1980,13640,57,0,47.4129,-122.322,98198,271500.0
3.0,1.75,1300,10030,1.0,0,0,4,7,1300.0,0,1520,7713,48,0,47.7359,-122.192,98034,390000.0
3.0,2.5,2720,62310,1.0,0,0,3,8,2040.0,680,2770,204296,30,0,47.4168,-122.074,98038,550000.0
2.0,2.5,1360,2070,2.0,0,0,3,8,1360.0,0,1920,2092,16,0,47.6423,-122.329,98102,755000.0
2.0,2.5,1590,1485,2.0,0,0,3,8,1300.0,290,1880,3675,20,0,47.6375,-122.387,98199,509500.0
2.0,1.0,1200,6278,1.0,0,0,3,7,1080.0,120,1200,6211,73,0,47.7001,-122.351,98103,486700.0
2.0,1.0,1170,3000,1.5,0,0,3,7,1170.0,0,1530,4000,104,0,47.6697,-122.338,98103,527500.0
5.0,2.5,2010,3600,1.5,0,0,3,6,1510.0,500,1780,3600,102,0,47.6522,-122.366,98119,475000.0
3.0,2.75,1880,1793,2.0,0,0,3,7,1810.0,70,1800,2537,13,0,47.5405,-122.293,98108,268000.0
3.0,2.0,3250,50529,2.0,0,0,4,8,3250.0,0,2370,47480,37,0,47.5849,-122.016,98075,562000.0
4.0,2.5,2270,13449,1.0,0,0,4,9,1310.0,960,2810,13475,39,0,47.5416,-122.232,98040,780000.0
5.5,3.0,3680,4400,2.0,0,0,3,7,2830.0,850,1960,2450,107,0,47.6374,-122.324,98102,700000.0
3.0,2.0,1880,3000,1.0,0,0,4,8,1040.0,840,1790,3000,83,0,47.6418,-122.351,98109,710000.0
3.0,1.0,1050,5664,1.0,0,0,4,7,910.0,140,1500,5664,67,0,47.6897,-122.285,98115,445000.0
3.0,3.25,2250,60548,1.0,0,0,3,9,2250.0,0,2760,84070,9,0,47.4246,-122.014,98038,729000.0
3.0,3.25,1689,1388,3.0,0,0,3,8,1689.0,0,1459,1384,6,0,47.7174,-122.317,98125,384400.0
5.5,3.0,2860,17853,1.0,0,0,3,8,1430.0,1430,1920,13452,53,1,47.546,-122.175,98006,815000.0
4.0,2.5,2710,4069,3.0,0,0,4,10,2710.0,0,1810,3586,24,0,47.604,-122.288,98122,865000.0
3.0,2.0,1770,7200,1.0,0,0,4,7,1770.0,0,2250,11250,47,0,47.6642,-122.173,98033,514000.0
4.0,2.75,2820,13193,1.0,0,0,3,8,1860.0,960,2580,13193,49,0,47.5579,-122.174,98006,615000.0
4.0,3.25,3400,99170,1.0,0,0,4,8,2000.0,1400,3460,47920,34,0,47.7293,-122.099,98072,865000.0
4.0,2.5,3110,6930,2.0,0,0,3,9,3110.0,0,3090,7000,10,0,47.7011,-122.112,98052,755000.0
4.0,1.0,1480,8321,1.0,0,0,3,7,1080.0,400,1580,8502,62,0,47.7629,-122.318,98155,425000.0
2.0,1.0,940,9839,1.0,0,0,3,6,940.0,0,1330,8740,104,0,47.5379,-122.386,98136,375000.0
4.0,2.5,2680,4548,2.0,0,0,3,8,2680.0,0,2750,4548,6,0,47.7073,-122.114,98052,750000.0
4.0,2.75,3190,5408,2.0,0,0,3,9,3190.0,0,3160,5773,9,0,47.5903,-121.988,98075,722000.0
3.0,2.5,1920,4480,2.0,0,1,3,9,1920.0,0,1790,4500,66,1,47.6472,-122.373,98119,1011000.0
3.0,2.5,2610,7510,2.0,0,0,3,9,2610.0,0,2610,8458,18,0,47.6648,-122.137,98052,725000.0
3.0,0.75,1040,42180,1.0,0,0,2,6,1040.0,0,1270,24090,67,0,47.4518,-122.199,98055,170000.0
4.0,3.25,2880,35315,1.0,0,0,3,11,2270.0,610,1910,167378,33,0,47.6587,-122.163,98005,845000.0
3.0,2.0,1450,8771,2.0,0,0,4,7,1450.0,0,1450,8653,24,0,47.1947,-121.989,98022,271900.0
5.5,4.5,3902,3880,3.0,0,4,4,9,2782.0,1120,1100,3870,37,0,47.5837,-122.399,98116,1300000.0
4.0,2.5,2460,7800,1.0,0,0,3,8,1500.0,960,2210,7800,37,0,47.3081,-122.384,98023,261500.0
3.0,2.5,2170,5000,2.0,0,0,3,9,2170.0,0,2170,5000,11,0,47.5458,-121.996,98029,619500.0
5.0,2.25,1970,15247,1.0,0,0,3,7,1450.0,520,1300,10800,28,0,47.5669,-121.905,98024,435000.0
3.0,1.0,1000,5454,1.0,0,0,3,7,1000.0,0,1320,5250,60,0,47.7339,-122.337,98133,210000.0
3.0,2.0,1580,4010,1.0,0,0,4,7,790.0,790,1350,5350,105,0,47.6769,-122.371,98117,489950.0
4.0,1.5,2130,8800,1.0,0,0,3,7,1100.0,1030,1480,8120,52,0,47.383,-122.288,98032,260000.0
4.0,1.0,1370,8499,1.0,0,0,3,7,1370.0,0,1370,8187,65,0,47.736,-122.301,98155,300000.0
4.0,2.0,2150,14161,1.0,0,2,3,8,1330.0,820,2310,14034,49,0,47.3376,-122.323,98003,530000.0
3.0,1.75,1370,14030,1.0,0,0,4,8,1370.0,0,2100,15260,37,0,47.2969,-122.163,98092,235000.0
3.0,1.0,1370,4000,2.0,0,0,4,8,1370.0,0,1370,4000,97,0,47.6711,-122.324,98105,593500.0
3.0,3.0,3290,80471,2.0,0,2,4,8,2330.0,960,1830,30494,39,0,47.504,-122.464,98070,562000.0
3.0,2.0,3190,207346,2.0,0,0,3,9,3190.0,0,2930,206474,21,0,47.2737,-122.015,98022,585000.0
4.0,3.25,4140,20734,1.0,0,1,3,10,3300.0,840,4020,20008,37,1,47.6344,-122.215,98004,2400000.0
3.0,1.75,1690,8901,1.0,0,0,3,7,1690.0,0,1690,7532,29,0,47.3546,-122.176,98030,199500.0
5.0,1.0,1690,3240,1.5,0,0,3,7,1690.0,0,1230,4500,100,0,47.6746,-122.325,98115,544500.0
3.0,1.0,1430,13370,1.0,0,0,3,7,1430.0,0,1670,10075,53,0,47.7317,-122.241,98034,394900.0
4.0,3.75,1980,4095,2.0,0,0,3,9,1980.0,0,1480,3840,5,0,47.6901,-122.356,98103,912000.0
3.0,2.5,1490,8102,2.0,0,0,4,7,1490.0,0,1640,7943,24,0,47.3712,-122.092,98042,260000.0
5.0,3.0,3620,12778,1.0,0,2,5,8,1900.0,1720,2930,10669,51,0,47.5512,-122.191,98006,858000.0
4.0,2.5,2720,16454,1.0,0,1,5,9,1870.0,850,3560,15993,51,0,47.5489,-122.216,98040,1275000.0
4.0,1.75,1490,8544,1.0,0,0,4,7,1490.0,0,1180,8372,45,0,47.3894,-122.166,98031,242150.0
3.0,1.75,1230,7200,1.0,0,0,3,7,1230.0,0,1540,7210,28,0,47.2881,-122.363,98023,220000.0
3.0,2.0,1900,7980,1.0,0,0,4,7,1340.0,560,1690,7840,38,0,47.305,-122.373,98023,235000.0
3.0,1.75,1530,10300,1.0,0,0,4,7,1530.0,0,1940,9883,36,0,47.7767,-122.356,98133,370000.0
3.0,1.75,2290,44866,1.0,0,0,3,8,1390.0,900,2410,44866,33,0,47.7398,-122.041,98077,450000.0
5.0,1.5,2240,6337,1.0,0,0,3,8,1280.0,960,1870,6380,58,0,47.7046,-122.316,98125,534950.0
4.0,2.5,3470,14271,2.0,0,0,3,9,3470.0,0,3450,9380,10,0,47.5423,-121.877,98065,730000.0
4.0,2.5,3050,32450,1.0,0,0,4,8,1550.0,1500,2350,15390,31,0,47.3626,-122.209,98030,465000.0
3.0,1.0,1100,5734,1.0,0,0,4,7,1100.0,0,1770,6050,59,0,47.3632,-122.174,98030,178000.0
3.0,1.0,1610,7140,1.0,0,0,3,7,1080.0,530,1800,7600,39,0,47.3943,-122.189,98031,215000.0
3.0,2.75,1910,15508,1.0,0,0,3,8,1210.0,700,2450,7989,31,0,47.3128,-122.345,98023,300000.0
3.0,2.0,1510,7066,1.0,0,2,3,7,1230.0,280,1950,8089,41,0,47.7053,-122.303,98125,430000.0
3.0,1.5,1280,4366,2.0,0,0,4,6,1280.0,0,1280,4366,29,0,47.335,-122.215,98002,183000.0
3.0,2.5,1910,1501,2.5,0,0,3,8,1530.0,380,1760,1750,7,0,47.6441,-122.385,98199,585000.0
3.0,1.0,1170,3330,2.0,0,0,4,6,1170.0,0,1090,3330,45,0,47.3155,-122.182,98092,192950.0
2.0,1.0,1550,7713,1.0,0,0,3,7,1550.0,0,1340,6350,84,1,47.7005,-122.358,98117,599000.0
3.0,1.0,1060,7920,1.0,0,0,4,7,1060.0,0,1060,7457,46,0,47.5649,-122.358,98106,326500.0
2.0,1.0,1040,5765,1.0,0,0,3,7,1040.0,0,1040,3844,70,0,47.7024,-122.346,98133,358803.0
3.0,2.5,1550,12920,2.0,0,0,5,7,1550.0,0,2610,10800,15,0,47.6973,-122.194,98033,537000.0
3.0,2.5,2490,24691,1.0,1,4,4,9,1580.0,910,2800,24121,53,0,47.488,-122.364,98146,1155000.0
2.0,1.0,920,5889,1.0,0,0,4,6,920.0,0,1210,6180,65,0,47.3012,-122.218,98002,156000.0
3.0,1.0,1250,8276,1.5,0,0,5,6,1250.0,0,1250,8792,76,0,47.2092,-121.997,98022,219000.0
3.0,1.5,2540,2700,2.0,0,0,4,8,1630.0,910,2520,5400,93,0,47.637,-122.361,98119,1190000.0
5.0,1.75,2190,16788,1.0,0,2,3,8,1380.0,810,1920,8366,37,0,47.3764,-122.176,98030,248000.0
3.0,1.75,1340,196020,1.0,0,0,4,7,1340.0,0,2250,232230,28,0,47.2931,-121.992,98010,340000.0
5.0,2.5,2410,15300,1.0,0,0,4,8,1400.0,1010,2440,15300,40,0,47.5416,-122.231,98040,899100.0
3.0,1.75,1830,10954,1.0,0,0,3,7,1830.0,0,1850,8624,51,0,47.7554,-122.306,98155,346950.0
3.0,1.0,1850,5775,2.0,0,0,3,6,1740.0,110,1520,3578,86,0,47.5446,-122.296,98108,330000.0
3.0,1.0,1410,8250,1.0,0,0,3,7,1410.0,0,1580,8250,60,0,47.7621,-122.36,98177,325000.0
3.0,1.75,1460,7884,1.0,0,0,3,8,1460.0,0,2050,7210,39,0,47.4457,-122.128,98058,315000.0
3.0,2.5,1500,1375,2.0,0,0,3,9,1200.0,300,1680,1627,0,0,47.6451,-122.375,98119,649950.0
3.0,1.0,1130,7200,1.5,0,0,4,6,1130.0,0,1350,1358,72,0,47.7298,-122.355,98133,316000.0
2.0,2.5,1620,3196,2.0,0,0,3,8,1620.0,0,1750,2828,6,0,47.5167,-121.878,98065,386000.0
2.0,1.75,2330,7280,1.0,0,0,3,7,1450.0,880,1830,12178,33,0,47.4282,-122.28,98188,535000.0
3.0,3.0,1520,1800,3.0,0,0,3,7,1520.0,0,1520,1500,12,0,47.6822,-122.326,98115,600000.0
4.0,2.5,2840,8746,2.0,0,0,3,8,2840.0,0,2630,9900,13,0,47.19,-122.013,98022,339000.0
3.0,2.0,1520,7456,1.0,0,0,3,7,1520.0,0,1740,8464,65,0,47.4745,-122.343,98166,167000.0
3.0,1.0,1740,4800,1.0,0,0,3,8,1740.0,0,1600,4800,62,0,47.5596,-122.27,98118,430000.0
4.0,4.0,4000,9309,2.0,0,0,3,9,4000.0,0,3920,8048,7,0,47.5421,-121.888,98065,688000.0
3.0,2.25,2780,6000,1.0,0,3,4,9,1670.0,1110,2780,6000,66,0,47.6442,-122.406,98199,834500.0
4.0,4.25,3500,8750,1.0,0,4,5,9,2140.0,1360,3110,8750,63,0,47.7222,-122.367,98177,1075000.0
3.0,1.0,1060,52272,1.0,0,0,3,7,1060.0,0,1900,5971,54,0,47.36,-122.178,98030,250000.0
3.0,1.0,1290,4000,1.5,0,0,3,7,1290.0,0,1160,5040,89,0,47.5462,-122.277,98118,402500.0
3.0,2.5,2390,6435,1.0,0,0,3,8,1600.0,790,2020,7300,36,0,47.726,-122.194,98034,432500.0
5.0,1.75,2460,14100,1.0,0,0,3,7,1380.0,1080,2028,11078,42,0,47.7452,-122.224,98028,485000.0
4.0,2.75,2930,22000,1.0,0,3,4,9,1580.0,1350,2930,9758,36,0,47.3227,-122.384,98023,560000.0
4.0,2.25,2200,8292,2.0,0,0,3,7,2200.0,0,1090,8290,24,0,47.7456,-122.315,98155,410000.0
3.0,2.5,1870,7344,1.0,0,0,3,8,1470.0,400,1930,7344,34,0,47.7265,-122.206,98034,455000.0
4.0,2.5,2060,8968,1.0,0,0,4,7,1190.0,870,1350,8972,39,0,47.7686,-122.317,98155,459500.0
4.0,1.75,1610,11305,1.0,0,0,3,7,1610.0,0,1870,11850,46,0,47.727,-122.176,98034,371000.0
3.0,2.25,2120,3400,2.0,0,0,3,7,2120.0,0,2420,3400,13,0,47.3364,-122.17,98092,289500.0
3.0,3.5,1450,1263,2.0,0,0,3,8,1160.0,290,1390,1282,7,0,47.6508,-122.383,98199,395000.0
2.0,1.0,1980,5000,1.0,0,0,4,7,1090.0,890,1720,5000,91,0,47.586,-122.295,98144,496752.0
2.0,1.0,860,6800,1.0,0,0,3,6,860.0,0,1220,6800,71,0,47.7274,-122.337,98133,227000.0
3.0,1.75,1460,9261,1.0,0,0,3,7,1460.0,0,1550,8800,29,0,47.5155,-122.189,98056,330000.0
5.0,2.0,2590,8610,1.0,0,0,4,7,1340.0,1250,1750,8610,57,0,47.6112,-122.126,98008,480000.0
2.0,1.0,1120,217800,1.0,0,0,3,6,1120.0,0,1480,217800,38,0,47.7378,-121.912,98019,290000.0
3.0,1.0,1340,21336,1.5,0,0,4,5,1340.0,0,1340,37703,69,0,47.4023,-122.273,98032,281000.0
4.0,1.5,1780,3120,1.5,0,3,3,8,1780.0,0,1710,3600,89,0,47.5589,-122.264,98118,705000.0
4.0,2.5,2920,4000,1.5,0,0,5,8,1910.0,1010,2470,4000,105,0,47.6578,-122.28,98105,1400000.0
4.0,3.25,2820,6611,1.0,0,0,3,7,1410.0,1410,2320,6611,56,0,47.7473,-122.285,98155,485000.0
3.0,2.25,1550,1919,3.0,0,0,3,8,1550.0,0,1550,2918,12,0,47.6729,-122.379,98107,622000.0
3.0,2.25,1600,39848,1.0,0,3,4,8,1600.0,0,1600,39848,56,0,47.1991,-122.013,98022,380000.0
4.0,2.75,3190,19513,2.0,0,4,4,10,3190.0,0,2750,13496,32,0,47.6991,-122.235,98034,2125000.0
3.0,1.75,1960,6380,1.0,0,0,4,7,980.0,980,1480,6380,75,0,47.6975,-122.316,98115,561500.0
3.0,1.0,970,9600,1.0,0,0,3,7,970.0,0,1110,9600,42,0,47.4451,-121.768,98045,242000.0
3.0,1.5,1360,10726,1.0,0,0,4,7,1360.0,0,1650,10726,48,0,47.4948,-122.134,98059,348500.0
3.0,1.5,1360,10726,1.0,0,0,4,7,1360.0,0,1650,10726,49,0,47.4948,-122.134,98059,370000.0
5.5,3.75,3810,6663,2.0,0,0,4,8,3810.0,0,1610,4561,38,0,47.6938,-122.34,98103,752000.0
3.0,1.75,1340,8250,1.0,0,0,3,7,1100.0,240,1540,7860,29,0,47.3668,-122.09,98042,230000.0
3.0,2.25,1990,4977,3.0,0,0,3,9,1990.0,0,1280,5000,3,0,47.5404,-122.268,98118,715000.0
3.0,1.75,1120,10187,1.0,0,0,3,7,1120.0,0,1900,8736,47,0,47.3694,-122.311,98198,240415.0
4.0,1.75,2060,4080,1.5,0,0,3,7,1460.0,600,1620,4080,92,1,47.6698,-122.325,98105,562000.0
3.0,1.5,1170,4080,1.0,0,0,5,6,1170.0,0,920,4242,97,0,47.5338,-122.381,98126,360000.0
3.0,2.5,1610,1246,2.0,0,1,3,9,1080.0,530,1610,1249,0,0,47.6423,-122.375,98119,659950.0
3.0,2.0,1890,1599,2.0,0,0,3,9,1430.0,460,1780,1562,2,0,47.5438,-122.385,98136,458500.0
2.0,2.0,1070,649,2.0,0,0,3,9,720.0,350,1070,928,7,0,47.5213,-122.357,98106,259950.0
3.0,1.75,1680,6108,1.0,0,0,3,8,1680.0,0,2220,5664,25,0,47.4501,-122.208,98055,366000.0
4.0,2.75,2890,7821,2.0,0,0,3,9,2890.0,0,2890,10108,1,0,47.554,-122.189,98006,978000.0
2.0,1.0,1360,6120,1.0,0,0,3,7,1060.0,300,1800,5100,68,0,47.6841,-122.291,98115,525000.0
3.0,1.5,1660,4800,2.0,0,0,3,8,1660.0,0,1690,4000,107,0,47.6352,-122.358,98119,926300.0
2.0,1.0,1620,6120,1.0,0,0,3,7,1620.0,0,1650,4590,64,0,47.6731,-122.326,98115,750000.0
2.0,1.0,960,6263,1.0,0,1,4,6,960.0,0,1460,6054,72,0,47.6646,-122.202,98033,660000.0
4.0,1.75,1000,7200,1.5,0,0,4,6,1000.0,0,1280,7200,67,0,47.742,-122.324,98155,305000.0
2.0,2.5,2395,6143,1.0,0,0,3,8,2395.0,0,2170,6162,12,0,47.7114,-122.029,98053,800000.0
4.0,1.75,3050,9440,1.0,0,0,3,8,1800.0,1250,2020,8660,49,0,47.7228,-122.183,98034,600000.0
2.0,1.0,1120,88327,1.5,0,0,4,6,1120.0,0,1640,136662,42,0,47.3205,-121.867,98010,435000.0
4.0,3.25,2960,4296,2.0,0,0,3,9,2190.0,770,2150,6000,8,0,47.6526,-122.372,98119,1135000.0
3.0,2.25,1250,1017,3.0,0,0,3,8,1250.0,0,1250,1017,6,0,47.7099,-122.333,98133,318000.0
4.0,2.0,1940,5000,1.0,0,0,4,7,980.0,960,1940,5000,104,0,47.6719,-122.369,98107,639000.0
3.0,2.5,1750,3900,2.0,0,0,3,8,1750.0,0,1750,5700,38,0,47.6638,-122.129,98052,453000.0
4.0,1.75,2150,9148,1.0,0,0,4,7,2150.0,0,2370,9148,59,0,47.5828,-122.197,98004,800000.0
2.0,1.75,1500,6800,1.0,0,0,4,7,910.0,590,1450,6800,72,0,47.7004,-122.371,98117,437000.0
3.0,2.75,3230,75889,2.0,1,4,3,7,3230.0,0,2560,72229,89,1,47.3344,-122.37,98023,1150000.0
4.0,2.5,3000,8645,2.0,0,0,3,8,3000.0,0,1930,8866,29,0,47.7315,-122.224,98034,490000.0
4.0,1.75,1520,7700,1.0,0,0,4,7,1520.0,0,1520,7500,47,0,47.7356,-122.191,98034,499950.0
3.0,1.5,1190,10116,1.0,0,0,3,7,1190.0,0,1190,9905,46,0,47.385,-122.085,98042,160134.0
3.0,1.0,990,8255,1.0,0,0,3,7,990.0,0,1180,9750,61,0,47.425,-122.331,98148,191000.0
3.0,1.0,1250,7280,1.0,0,0,3,7,1250.0,0,1450,7350,50,0,47.3414,-122.286,98001,221000.0
4.0,2.0,2080,6360,1.0,0,0,3,7,1330.0,750,2080,6741,54,0,47.5392,-122.278,98118,352800.0
3.0,2.5,1640,10424,2.0,0,0,3,7,1640.0,0,1560,10101,27,0,47.7345,-121.977,98019,350000.0
4.0,1.5,1550,3000,1.5,0,0,3,7,1350.0,200,1710,5535,96,0,47.6604,-122.324,98105,458000.0
3.0,1.0,1290,189486,1.0,0,0,4,7,1290.0,0,2370,98881,54,0,47.3356,-122.157,98092,359950.0
3.0,3.0,3250,5093,2.0,0,3,3,10,3250.0,0,2820,7752,11,0,47.5123,-122.39,98146,1050000.0
3.0,1.75,1260,11775,1.0,0,0,5,6,1260.0,0,1270,5480,72,0,47.5501,-122.296,98108,353000.0
3.0,3.5,2840,4468,3.0,0,0,3,10,2840.0,0,3040,5400,8,0,47.7069,-122.117,98052,717550.0
3.0,2.25,1960,6500,2.0,0,0,4,8,1960.0,0,1860,6160,37,0,47.6642,-122.129,98052,450000.0
3.0,1.0,760,3090,1.0,0,0,2,5,760.0,0,1020,5356,111,0,47.5513,-122.275,98118,167500.0
3.0,1.75,2240,78225,2.0,0,0,5,8,2240.0,0,2030,202554,38,0,47.4638,-122.484,98070,550000.0
4.0,2.25,2240,9684,2.0,0,0,4,9,2240.0,0,2440,9618,45,0,47.5489,-122.225,98040,939000.0
3.0,1.75,1820,15570,1.0,0,2,3,8,1820.0,0,2490,9480,67,0,47.5068,-122.386,98146,700000.0
4.0,3.5,3370,435600,2.0,0,3,3,9,3370.0,0,2790,114868,9,0,47.4398,-121.738,98045,480000.0
3.0,1.0,1160,4360,1.0,0,0,4,8,1160.0,0,1810,4360,85,0,47.6718,-122.291,98105,501000.0
3.0,2.25,1640,8625,1.0,0,0,3,8,1320.0,320,1770,9476,28,0,47.6772,-122.153,98052,580000.0
1.5,0.75,820,59677,1.0,0,0,3,5,820.0,0,1590,14163,15,0,47.5316,-121.764,98065,527550.0
4.0,2.5,2800,4687,2.0,0,0,3,9,2800.0,0,2750,4750,9,0,47.3594,-122.04,98038,399000.0
3.0,1.75,1780,5000,1.5,0,0,3,6,1080.0,700,1500,5000,58,0,47.5105,-122.36,98146,240000.0
4.0,2.75,2200,268329,1.0,0,0,3,7,1410.0,790,2240,58806,26,0,47.3224,-122.122,98092,353000.0
4.0,2.0,1480,3132,1.0,0,0,5,6,740.0,740,1480,6420,104,0,47.55,-122.312,98108,335000.0
3.0,3.0,2010,2554,2.0,0,0,3,7,1860.0,150,1370,5100,14,0,47.5525,-122.269,98118,475000.0
3.0,2.0,2880,5100,1.5,0,0,4,7,2080.0,800,1820,5100,88,0,47.6805,-122.385,98117,660000.0
3.0,1.0,940,1948,1.0,0,0,5,6,940.0,0,1700,5000,114,0,47.6733,-122.383,98107,551000.0
4.0,1.75,1620,10530,1.0,0,0,3,7,1620.0,0,1890,9975,47,0,47.3808,-122.211,98030,249950.0
4.0,3.25,4400,262666,2.0,0,0,3,11,4400.0,0,3240,9791,26,0,47.5927,-122.064,98075,1150000.0
3.0,1.75,1530,6743,1.0,0,0,3,7,1410.0,120,2040,6000,59,0,47.5745,-122.396,98116,575000.0
4.0,2.75,3460,11350,1.0,0,4,4,9,1780.0,1680,3200,13874,40,0,47.568,-122.153,98006,1088890.0
4.0,2.5,2890,7306,2.0,0,0,3,7,2890.0,0,2850,6687,8,0,47.5447,-121.883,98065,515000.0
3.0,1.5,1980,11214,1.0,0,0,3,7,1980.0,0,1510,9072,55,0,47.4696,-122.298,98168,235000.0
3.0,1.0,1980,3243,1.5,0,0,3,8,1980.0,0,1380,1249,102,0,47.6429,-122.327,98102,796000.0
2.0,1.5,1450,2550,1.0,0,0,3,7,820.0,630,1450,5100,31,0,47.6911,-122.348,98103,450000.0
4.0,3.0,4280,18834,1.0,0,4,5,11,2180.0,2100,2490,8858,43,0,47.5811,-122.4,98116,2050000.0
4.0,2.5,1810,6509,2.0,0,0,3,7,1810.0,0,1760,7417,20,0,47.3531,-122.143,98042,270000.0
3.0,3.0,2490,27702,2.0,1,4,3,10,2490.0,0,2580,12119,15,0,47.5596,-122.403,98116,1705000.0
3.0,1.0,1610,4108,1.5,0,0,5,7,1610.0,0,1680,4467,87,0,47.5704,-122.376,98126,565000.0
1.5,2.5,1820,3008,2.0,0,0,3,7,1090.0,730,1860,3420,104,1,47.6529,-122.339,98103,680000.0
5.0,5.75,9200,35069,2.0,0,0,3,13,6200.0,3000,3560,24345,13,0,47.6289,-122.233,98039,5570000.0
4.0,2.5,3520,35991,2.0,0,0,4,10,3520.0,0,3210,35991,22,0,47.7437,-122.035,98077,864500.0
4.0,2.25,3740,18000,1.0,0,0,4,9,1870.0,1870,2610,10902,63,0,47.7027,-122.378,98177,1150000.0
3.0,2.25,2150,30476,2.0,0,0,3,7,2150.0,0,2010,10800,23,0,47.4605,-122.277,98188,335000.0
4.0,3.25,3526,15958,2.0,0,0,3,10,3526.0,0,3639,15090,18,0,47.567,-122.033,98075,911000.0
2.0,1.0,1070,6625,1.0,0,0,3,7,830.0,240,1310,6625,64,0,47.5736,-122.393,98116,425000.0
